PartNumber,Description,Value,Tolerance_pct,Voltage_V,Type,URL,Price
027-406,Dayton Audio DMPC-0.47 0.47uF 250V Polypropylene C,0.47,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-0.47-0.47uF-250V-Polypropylene-Capacitor-027-406,0.59
027-104,Audyn Cap Q4 0.47uF 400V MKP Foil Capacitor,0.47,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-0.47uF-400V-MKP-Foil-Capacitor-027-104,2.69
027-906,Jantzen 0220 0.47uF 400V Crosscap Capacitor,0.47,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0220-0.47uF-400V-Crosscap-Capacitor-027-906,1.15
027-458,Dayton Audio DFFC-0.47 0.47uF 400V By-Pass Capacitor,0.47,5.0,400.0,Film and Foil,https://www.parts-express.com/Dayton-Audio-DFFC-0.47-0.47uF-400V-By-Pass-Capacitor-027-458,2.69
027-105,Audyn Cap Q4 0.56uF 400V MKP Foil Capacitor,0.56,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-0.56uF-400V-MKP-Foil-Capacitor-027-105,2.8
027-131,Audyn Cap Plus 0.68uF 800V Double Layer MKP Foil C,0.68,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-0.68uF-800V-Double-Layer-MKP-Foil-Capacitor-027-131,11.45
027-472,Jantzen 0526 0.68uF 800V Z-Superior Capacitor,0.68,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0526-0.68uF-800V-Z-Superior-Capacitor-027-472,15.23
027-408,Dayton Audio DMPC-0.68 0.68uF 250V Polypropylene C,0.68,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-0.68-0.68uF-250V-Polypropylene-Capacitor-027-408,0.59
027-106,Audyn Cap Q4 0.68uF 400V MKP Foil Capacitor,0.68,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-0.68uF-400V-MKP-Foil-Capacitor-027-106,2.8
027-107,Audyn Cap Q4 0.82uF 400V MKP Foil Capacitor,0.82,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-0.82uF-400V-MKP-Foil-Capacitor-027-107,2.83
027-210,Dayton Audio PMPC-1.0 1.0uF 250V Precision Audio C,1.0,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-1.0-1.0uF-250V-Precision-Audio-Capacitor-027-210,0.79
027-133,Audyn Cap Plus 1.0uF 800V Double Layer MKP Foil C,1.0,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-1.0uF-800V-Double-Layer-MKP-Foil-Capacitor-027-133,12.37
027-476,Jantzen 0534 1.0uF 800V Z-Superior Capacitor,1.0,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0534-1.0uF-800V-Z-Superior-Capacitor-027-476,24.23
027-766,Jantzen 0634 1.0uF 800V Z-Silver Capacitor,1.0,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0634-1.0uF-800V-Z-Silver-Capacitor-027-766,15.81
027-4600,Jantzen 7022 1.0uF Alumen Z-Cap 100 VDC Alum,1.0,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7022-1.0uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4600,
020-634,1uF 400 VDC Audiophiler MKP Audio Grade Capacitor,1.0,3.0,400.0,Metalized Polypropylene,https://www.parts-express.com/1uF-400-VDC-Audiophiler-MKP-Audio-Grade-Capacitor-020-634,1.15
027-410,Dayton Audio DMPC-1.0 1.0uF 250V Polypropylene C,1.0,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-1.0-1.0uF-250V-Polypropylene-Capacitor-027-410,2.39
027-520,Solen 1.0uF 400V Polypropylene Capacitor,1.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-1.0uF-400V-Polypropylene-Capacitor-027-520,0.79
027-910,Jantzen 0230 1.0uF 400V Crosscap Capacitor,1.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0230-1.0uF-400V-Crosscap-Capacitor-027-910,24.23
027-108,Audyn Cap Q4 1.0uF 400V MKP Foil Capacitor,1.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-1.0uF-400V-MKP-Foil-Capacitor-027-108,2.96
027-261,Jantzen 0410 1.0uF 400V Z-Standard Capacitor,1.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0410-1.0uF-400V-Z-Standard-Capacitor-027-261,2.52
027-320,1.0uF 100V Non-Polarized Capacitor,1.0,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/1.0uF-100V-Non-Polarized-Capacitor-027-320,0.89
027-212,Dayton Audio PMPC-1.5 1.5uF 250V Precision Audio C,1.5,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-1.5-1.5uF-250V-Precision-Audio-Capacitor-027-212,3.25
027-478,Jantzen 0538 1.5uF 800V Z-Superior Capacitor,1.5,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0538-1.5uF-800V-Z-Superior-Capacitor-027-478,26.98
027-768,Jantzen 0638 1.5uF 800V Z-Silver Capacitor,1.5,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0638-1.5uF-800V-Z-Silver-Capacitor-027-768,26.98
027-134,Audyn Cap Plus 1.5uF 800V Double Layer MKP Foil C,1.5,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-1.5uF-800V-Double-Layer-MKP-Foil-Capacitor-027-134,14.63
027-412,Dayton Audio DMPC-1.5 1.5uF 250V Polypropylene C,1.5,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-1.5-1.5uF-250V-Polypropylene-Capacitor-027-412,1.33
027-528,Solen 1.5uF 400V Polypropylene Capacitor,1.5,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-1.5uF-400V-Polypropylene-Capacitor-027-528,0.79
027-262,Jantzen 0413 1.5uF 400V Z-Standard Capacitor,1.5,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0413-1.5uF-400V-Z-Standard-Capacitor-027-262,1.33
027-912,Jantzen 0236 1.5uF 400V Crosscap Capacitor,1.5,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0236-1.5uF-400V-Crosscap-Capacitor-027-912,2.77
027-109,Audyn Cap Q4 1.5uF 400V MKP Foil Capacitor,1.5,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-1.5uF-400V-MKP-Foil-Capacitor-027-109,3.25
027-322,1.5uF 100V Non-Polarized Capacitor,1.5,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/1.5uF-100V-Non-Polarized-Capacitor-027-322,0.89
027-480,Jantzen 0542 1.8uF 800V Z-Superior Capacitor,1.8,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0542-1.8uF-800V-Z-Superior-Capacitor-027-480,18.5
027-914,Jantzen 0237 1.8uF 400V Crosscap Capacitor,1.8,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0237-1.8uF-400V-Crosscap-Capacitor-027-914,1.31
027-264,Jantzen 0416 1.8uF 400V Z-Standard Capacitor,1.8,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0416-1.8uF-400V-Z-Standard-Capacitor-027-264,2.88
027-214,Dayton Audio PMPC-2.0 2.0uF 250V Precision Audio C,2.0,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-2.0-2.0uF-250V-Precision-Audio-Capacitor-027-214,0.99
027-414,Dayton Audio DMPC-2.0 2.0uF 250V Polypropylene C,2.0,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-2.0-2.0uF-250V-Polypropylene-Capacitor-027-414,2.79
027-534,Solen 2.0uF 400V Polypropylene Capacitor,2.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-2.0uF-400V-Polypropylene-Capacitor-027-534,0.99
027-640,Solen 2.0uF 700V Silver MKP Metallized Polypropylene,2.0,5.0,700.0,Metalized Polypropylene,https://www.parts-express.com/Solen-2.0uF-700V-Silver-MKP-Metallized-Polypropylene-Crossov-027-640,
027-216,Dayton Audio PMPC-2.2 2.2uF 250V Precision Audio C,2.2,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-2.2-2.2uF-250V-Precision-Audio-Capacitor-027-216,0.99
027-482,Jantzen 0546 2.2uF 800V Z-Superior Capacitor,2.2,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0546-2.2uF-800V-Z-Superior-Capacitor-027-482,28.94
027-135,Audyn Cap Plus 2.2uF 800V Double Layer MKP Foil C,2.2,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-2.2uF-800V-Double-Layer-MKP-Foil-Capacitor-027-135,16.54
027-772,Jantzen 0646 2.2uF 800V Z-Silver Capacitor,2.2,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0646-2.2uF-800V-Z-Silver-Capacitor-027-772,18.85
027-4604,Jantzen 7028 2.2uF Alumen Z-Cap 100 VDC Aluminum Fo,2.2,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7028-2.2uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4604,55.73
020-636,2.2uF 400 VDC Audiophiler MKP Audio Grade Capacitor,2.2,3.0,400.0,Metalized Polypropylene,https://www.parts-express.com/2.2uF-400-VDC-Audiophiler-MKP-Audio-Grade-Capacitor-020-636,1.19
027-415,Dayton Audio DMPC-2.2 2.2uF 250V Polypropylene C,2.2,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-2.2-2.2uF-250V-Polypropylene-Capacitor-027-415,1.19
027-110,Audyn Cap Q4 2.2uF 400V MKP Foil Capacitor,2.2,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-2.2uF-400V-MKP-Foil-Capacitor-027-110,3.37
027-916,Jantzen 0238 2.2uF 400V Crosscap Capacitor,2.2,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0238-2.2uF-400V-Crosscap-Capacitor-027-916,1.6
027-266,Jantzen 0419 2.2uF 400V Z-Standard Capacitor,2.2,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0419-2.2uF-400V-Z-Standard-Capacitor-027-266,28.94
027-536,Solen 2.2uF 400V Polypropylene Capacitor,2.2,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-2.2uF-400V-Polypropylene-Capacitor-027-536,0.99
027-324,2.2uF 100V Non-Polarized Capacitor,2.2,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/2.2uF-100V-Non-Polarized-Capacitor-027-324,0.89
027-218,Dayton Audio PMPC-2.7 2.7uF 250V Precision Audio C,2.7,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-2.7-2.7uF-250V-Precision-Audio-Capacitor-027-218,1.09
027-484,Jantzen 0550 2.7uF 800V Z-Superior Capacitor,2.7,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0550-2.7uF-800V-Z-Superior-Capacitor-027-484,20.17
027-4608,Jantzen 7030 2.7uF Alumen Z-Cap 100 VDC Aluminum Fo,2.7,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7030-2.7uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4608,57.83
027-416,Dayton Audio DMPC-2.7 2.7uF 250V Polypropylene C,2.7,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-2.7-2.7uF-250V-Polypropylene-Capacitor-027-416,3.49
027-918,Jantzen 0240 2.7uF 400V Crosscap Capacitor,2.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0240-2.7uF-400V-Crosscap-Capacitor-027-918,1.77
027-268,Jantzen 0422 2.7uF 400V Z-Standard Capacitor,2.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0422-2.7uF-400V-Z-Standard-Capacitor-027-268,3.56
027-111,Audyn Cap Q4 2.7uF 400V MKP Foil Capacitor,2.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-2.7uF-400V-MKP-Foil-Capacitor-027-111,3.61
027-326,2.7uF 100V Non-Polarized Capacitor,2.7,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/2.7uF-100V-Non-Polarized-Capacitor-027-326,0.89
027-220,Dayton Audio PMPC-3.0 3.0uF 250V Precision Audio C,3.0,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-3.0-3.0uF-250V-Precision-Audio-Capacitor-027-220,1.19
027-418,Dayton Audio DMPC-3.0 3.0uF 250V Polypropylene C,3.0,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-3.0-3.0uF-250V-Polypropylene-Capacitor-027-418,1.81
027-542,Solen 3.0uF 400V Polypropylene Capacitor,3.0,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-3.0uF-400V-Polypropylene-Capacitor-027-542,1.19
027-222,Dayton Audio PMPC-3.3 3.3uF 250V Precision Audio C,3.3,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-3.3-3.3uF-250V-Precision-Audio-Capacitor-027-222,1.29
027-486,Jantzen 0554 3.3uF 800V Z-Superior Capacitor,3.3,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0554-3.3uF-800V-Z-Superior-Capacitor-027-486,34.46
027-776,Jantzen 0654 3.3uF 800V Z-Silver Capacitor,3.3,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0654-3.3uF-800V-Z-Silver-Capacitor-027-776,
027-136,Audyn Cap Plus 3.3uF 800V Double Layer MKP Foil C,3.3,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-3.3uF-800V-Double-Layer-MKP-Foil-Capacitor-027-136,20.01
027-4610,Jantzen 7035 3.3uF Alumen Z-Cap 100 VDC Aluminum Fo,3.3,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7035-3.3uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4610,58.94
027-420,Dayton Audio DMPC-3.3 3.3uF 250V Polypropylene C,3.3,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-3.3-3.3uF-250V-Polypropylene-Capacitor-027-420,2.06
027-920,Jantzen 0242 3.3uF 400V Crosscap Capacitor,3.3,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0242-3.3uF-400V-Crosscap-Capacitor-027-920,34.46
027-112,Audyn Cap Q4 3.3uF 400V MKP Foil Capacitor,3.3,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-3.3uF-400V-MKP-Foil-Capacitor-027-112,3.73
027-544,Solen 3.3uF 400V Polypropylene Capacitor,3.3,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-3.3uF-400V-Polypropylene-Capacitor-027-544,1.29
027-270,Jantzen 0425 3.3uF 400V Z-Standard Capacitor,3.3,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0425-3.3uF-400V-Z-Standard-Capacitor-027-270,2.06
027-328,3.3uF 100V Non-Polarized Capacitor,3.3,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/3.3uF-100V-Non-Polarized-Capacitor-027-328,0.89
027-778,Jantzen 0658 3.9uF 800V Z-Silver Capacitor,3.9,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0658-3.9uF-800V-Z-Silver-Capacitor-027-778,38.19
027-488,Jantzen 0558 3.9uF 800V Z-Superior Capacitor,3.9,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0558-3.9uF-800V-Z-Superior-Capacitor-027-488,4.06
027-113,Audyn Cap Q4 3.9uF 400V MKP Foil Capacitor,3.9,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-3.9uF-400V-MKP-Foil-Capacitor-027-113,3.91
027-272,Jantzen 0431 3.9uF 400V Z-Standard Capacitor,3.9,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0431-3.9uF-400V-Z-Standard-Capacitor-027-272,23.15
027-548,Solen 3.9uF 400V Polypropylene Capacitor,3.9,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-3.9uF-400V-Polypropylene-Capacitor-027-548,6.82
027-922,Jantzen 0246 3.9uF 400V Crosscap Capacitor,3.9,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0246-3.9uF-400V-Crosscap-Capacitor-027-922,6.82
027-226,Dayton Audio PMPC-4.0 4.0uF 250V Precision Audio C,4.0,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-4.0-4.0uF-250V-Precision-Audio-Capacitor-027-226,1.39
027-421,Dayton Audio DMPC-4.0 4.0uF 250V Polypropylene C,4.0,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-4.0-4.0uF-250V-Polypropylene-Capacitor-027-421,4.69
027-330,4.0uF 100V Non-Polarized Capacitor,4.0,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/4.0uF-100V-Non-Polarized-Capacitor-027-330,0.89
027-419,Dayton Audio DMPC-4.3 4.3uF 250V Polypropylene C,4.3,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-4.3-4.3uF-250V-Polypropylene-Capacitor-027-419,1.59
027-550,Solen 4.3uF 400V Polypropylene Capacitor,4.3,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-4.3uF-400V-Polypropylene-Capacitor-027-550,1.59
027-230,Dayton Audio PMPC-4.7 4.7uF 250V Precision Audio C,4.7,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-4.7-4.7uF-250V-Precision-Audio-Capacitor-027-230,1.69
027-780,Jantzen 0662 4.7uF 800V Z-Silver Capacitor,4.7,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0662-4.7uF-800V-Z-Silver-Capacitor-027-780,24.58
027-490,Jantzen 0562 4.7uF 800V Z-Superior Capacitor,4.7,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0562-4.7uF-800V-Z-Superior-Capacitor-027-490,4.31
027-137,Audyn Cap Plus 4.7uF 800V Double Layer MKP Foil C,4.7,2.0,1200.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-4.7uF-800V-Double-Layer-MKP-Foil-Capacitor-027-137,24.17
027-4614,Jantzen 7040 4.7uF Alumen Z-Cap 100 VDC Aluminum Fo,4.7,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7040-4.7uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4614,66.67
027-422,Dayton Audio DMPC-4.7 4.7uF 250V Polypropylene C,4.7,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-4.7-4.7uF-250V-Polypropylene-Capacitor-027-422,4.89
027-924,Jantzen 0250 4.7uF 400V Crosscap Capacitor,4.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0250-4.7uF-400V-Crosscap-Capacitor-027-924,2.83
027-552,Solen 4.7uF 400V Polypropylene Capacitor,4.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-4.7uF-400V-Polypropylene-Capacitor-027-552,1.69
027-274,Jantzen 0434 4.7uF 400V Z-Standard Capacitor,4.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0434-4.7uF-400V-Z-Standard-Capacitor-027-274,
027-114,Audyn Cap Q4 4.7uF 400V MKP Foil Capacitor,4.7,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-4.7uF-400V-MKP-Foil-Capacitor-027-114,4.5
027-332,4.7uF 100V Non-Polarized Capacitor,4.7,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/4.7uF-100V-Non-Polarized-Capacitor-027-332,0.89
027-232,Dayton Audio PMPC-5.1 5.1uF 250V Precision Audio C,5.1,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-5.1-5.1uF-250V-Precision-Audio-Capacitor-027-232,5.19
027-423,Dayton Audio DMPC-5.1 5.1uF 250V Polypropylene C,5.1,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-5.1-5.1uF-250V-Polypropylene-Capacitor-027-423,5.19
027-554,Solen 5.1uF 400V Polypropylene Capacitor,5.1,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-5.1uF-400V-Polypropylene-Capacitor-027-554,1.79
027-234,Dayton Audio PMPC-5.6 5.6uF 250V Precision Audio C,5.6,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-5.6-5.6uF-250V-Precision-Audio-Capacitor-027-234,1.89
027-782,Jantzen 0666 5.6uF 800V Z-Silver Capacitor,5.6,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0666-5.6uF-800V-Z-Silver-Capacitor-027-782,27.04
027-492,Jantzen 0566 5.6uF 800V Z-Superior Capacitor,5.6,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0566-5.6uF-800V-Z-Superior-Capacitor-027-492,45.06
027-138,Audyn Cap Plus 5.6uF 800V Double Layer MKP Foil C,5.6,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-5.6uF-800V-Double-Layer-MKP-Foil-Capacitor-027-138,28.57
027-425,Dayton Audio DMPC-5.6 5.6uF 250V Polypropylene C,5.6,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-5.6-5.6uF-250V-Polypropylene-Capacitor-027-425,5.29
027-556,Solen 5.6uF 400V Polypropylene Capacitor,5.6,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-5.6uF-400V-Polypropylene-Capacitor-027-556,1.89
027-926,Jantzen 0254 5.6uF 400V Crosscap Capacitor,5.6,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0254-5.6uF-400V-Crosscap-Capacitor-027-926,3.71
027-276,Jantzen 0437 5.6uF 400V Z-Standard Capacitor,5.6,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0437-5.6uF-400V-Z-Standard-Capacitor-027-276,4.56
027-115,Audyn Cap Q4 5.6uF 400V MKP Foil Capacitor,5.6,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Q4-5.6uF-400V-MKP-Foil-Capacitor-027-115,4.98
027-334,5.6uF 100V Non-Polarized Capacitor,5.6,10.0,100.0,Non-Polarized Electrolytic,https://www.parts-express.com/5.6uF-100V-Non-Polarized-Capacitor-027-334,0.99
027-236,Dayton Audio PMPC-6.2 6.2uF 250V Precision Audio C,6.2,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-6.2-6.2uF-250V-Precision-Audio-Capacitor-027-236,1.99
027-427,Dayton Audio DMPC-6.2 6.2uF 250V Polypropylene C,6.2,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-6.2-6.2uF-250V-Polypropylene-Capacitor-027-427,5.79
027-558,Solen 6.2uF 400V Polypropylene Capacitor,6.2,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Solen-6.2uF-400V-Polypropylene-Capacitor-027-558,1.99
027-238,Dayton Audio PMPC-6.8 6.8uF 250V Precision Audio C,6.8,1.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-PMPC-6.8-6.8uF-250V-Precision-Audio-Capacitor-027-238,3.09
027-139,Audyn Cap Plus 6.8uF 800V Double Layer MKP Foil C,6.8,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Audyn-Cap-Plus-6.8uF-800V-Double-Layer-MKP-Foil-Capacitor-027-139,30.51
027-784,Jantzen 0670 6.8uF 800V Z-Silver Capacitor,6.8,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0670-6.8uF-800V-Z-Silver-Capacitor-027-784,47.21
027-494,Jantzen 0570 6.8uF 800V Z-Superior Capacitor,6.8,2.0,800.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0570-6.8uF-800V-Z-Superior-Capacitor-027-494,3.96
027-4618,Jantzen 7050 6.8uF Alumen Z-Cap 100 VDC Aluminum Fo,6.8,3.0,100.0,Film and Foil,https://www.parts-express.com/Jantzen-7050-6.8uF-Alumen-Z-Cap-100-VDC-Aluminum-Foil-Capacitor-027-4618,78.65
027-424,Dayton Audio DMPC-6.8 6.8uF 250V Polypropylene C,6.8,5.0,250.0,Metalized Polypropylene,https://www.parts-express.com/Dayton-Audio-DMPC-6.8-6.8uF-250V-Polypropylene-Capacitor-027-424,3.96
027-928,Jantzen 0258 6.8uF 400V Crosscap Capacitor,6.8,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0258-6.8uF-400V-Crosscap-Capacitor-027-928,6.98
027-278,Jantzen 0440 6.8uF 400V Z-Standard Capacitor,6.8,5.0,400.0,Metalized Polypropylene,https://www.parts-express.com/Jantzen-0440-6.8uF-400V-Z-Standard-Capacitor-027-278,3.96
